/bl X,/bl Y,/blb X,/blb Y,/q X,/q Y,/qb X,/qb Y,/w X,/w Y
5.134936333257963e-08,1.2,5.134936333257963e-08,1.2,5.134936333257963e-08,0.0001151528549322489,5.134936333257963e-08,1.199795789991771,5.134936333257963e-08,0
5.24863016090671e-08,1.2,5.24863016090671e-08,1.2,5.24863016090671e-08,0.0001118776748844478,5.24863016090671e-08,1.199794625706881,5.24863016090671e-08,0
5.44863016090671e-08,1.2,5.44863016090671e-08,1.2,5.44863016090671e-08,0.0001151517031281028,5.44863016090671e-08,1.199795812334256,5.44863016090671e-08,0
5.648630160906709e-08,1.2,5.648630160906709e-08,1.2,5.648630160906709e-08,0.0001118784190289468,5.648630160906709e-08,1.199794609746477,5.648630160906709e-08,0
5.848630160906709e-08,1.2,5.848630160906709e-08,1.2,5.848630160906709e-08,0.0001151510231923926,5.848630160906709e-08,1.199795828127179,5.848630160906709e-08,0
6.000000000000001e-08,1.2,6.000000000000001e-08,1.2,6.000000000000001e-08,0.0001118791234469937,6.000000000000001e-08,1.199794591639093,6.000000000000001e-08,0
6.002500000000001e-08,1.2,6.002500000000001e-08,1.2,6.002500000000001e-08,0.01356010342726323,6.002500000000001e-08,1.206763468761579,6.002500000000001e-08,0.3000000000000225
6.004977372318897e-08,1.2,6.004977372318897e-08,1.2,6.004977372318897e-08,0.05010112781568188,6.004977372318897e-08,1.21230958873265,6.004977372318897e-08,0.5972846782675483
6.007488686159449e-08,1.2,6.007488686159449e-08,1.2,6.007488686159449e-08,0.114990490456173,6.007488686159449e-08,1.213928142343972,6.007488686159449e-08,0.8986423391337397
6.01e-08,1.2,6.01e-08,1.2,6.01e-08,0.1961474745440685,6.01e-08,1.213491885562822,6.01e-08,1.199999999999931
6.010333076205455e-08,1.2,6.010333076205455e-08,1.2,6.010333076205455e-08,0.1985002496024544,6.010333076205455e-08,1.20733120780395,6.010333076205455e-08,1.2
6.010979315974249e-08,1.2,6.010979315974249e-08,1.2,6.010979315974249e-08,0.2022959501807738,6.010979315974249e-08,1.199251156809334,6.010979315974249e-08,1.2
6.011602087751327e-08,1.2,6.011602087751327e-08,1.2,6.011602087751327e-08,0.2042891893151197,6.011602087751327e-08,1.196278935595301,6.011602087751327e-08,1.2
6.012745688973063e-08,1.2,6.012745688973063e-08,1.2,6.012745688973063e-08,0.2054192678141988,6.012745688973063e-08,1.194231232452291,6.012745688973063e-08,1.2
6.013898360061441e-08,1.2,6.013898360061441e-08,1.2,6.013898360061441e-08,0.2056559354638259,6.013898360061441e-08,1.193882123174283,6.013898360061441e-08,1.2
6.01589788202559e-08,1.2,6.01589788202559e-08,1.2,6.01589788202559e-08,0.2056944755432718,6.01589788202559e-08,1.193793573714238,6.01589788202559e-08,1.2
6.01864560035426e-08,1.2,6.01864560035426e-08,1.2,6.01864560035426e-08,0.2057052085228666,6.01864560035426e-08,1.193797111440236,6.01864560035426e-08,1.2
6.024141037011602e-08,1.2,6.024141037011602e-08,1.2,6.024141037011602e-08,0.2056978448202868,6.024141037011602e-08,1.19379344759104,6.024141037011602e-08,1.2
6.035131910326285e-08,1.2,6.035131910326285e-08,1.2,6.035131910326285e-08,0.2057040581800272,6.035131910326285e-08,1.193796704359142,6.035131910326285e-08,1.2
6.057113656955651e-08,1.2,6.057113656955651e-08,1.2,6.057113656955651e-08,0.2056983474783399,6.057113656955651e-08,1.193793678376405,6.057113656955651e-08,1.2
6.101077150214382e-08,1.2,6.101077150214382e-08,1.2,6.101077150214382e-08,0.2057038215648505,6.101077150214382e-08,1.193796586201811,6.101077150214382e-08,1.2
6.189004136731845e-08,1.2,6.189004136731845e-08,1.2,6.189004136731845e-08,0.205698462423723,6.189004136731845e-08,1.193793737812479,6.189004136731845e-08,1.2
6.364858109766772e-08,1.2,6.364858109766772e-08,1.2,6.364858109766772e-08,0.2057037648980915,6.364858109766772e-08,1.1937965564287,6.364858109766772e-08,1.2
6.564858109766773e-08,1.2,6.564858109766773e-08,1.2,6.564858109766773e-08,0.2056984976367195,6.564858109766773e-08,1.193793756476852,6.564858109766773e-08,1.2
6.764858109766773e-08,1.2,6.764858109766773e-08,1.2,6.764858109766773e-08,0.2057037321187684,6.764858109766773e-08,1.193796538957024,6.764858109766773e-08,1.2
6.887429054883386e-08,1.2,6.887429054883386e-08,1.2,6.887429054883386e-08,0.2056985404946358,6.887429054883386e-08,1.193793779474603,6.887429054883386e-08,1.2
7.01e-08,1.2,7.01e-08,1.2,7.01e-08,0.2057036793108052,7.01e-08,1.19379651043269,7.01e-08,1.2
7.010625e-08,1.2,7.010625e-08,1.2,7.010625e-08,0.1865350884831313,7.010625e-08,1.185703088964701,7.010625e-08,1.125000000000093
7.011608145856284e-08,1.2,7.011608145856284e-08,1.2,7.011608145856284e-08,0.1555908167454611,7.011608145856284e-08,1.179546162075973,7.011608145856284e-08,1.00702249724602
7.013574437568852e-08,1.2,7.013574437568852e-08,1.2,7.013574437568852e-08,0.09488908976731646,7.013574437568852e-08,1.182142160390766,7.013574437568852e-08,0.7710674917378718
