nfin_pu,nfin_pd,nfin_acc,vdd,temp,hsnm_mv,rsnm_mv,wsnm_mv,read_type_x,read0_q_node_disturb_mv,read0_qb_node_disturb_mv,read0_high_node_drop_mv,read0_wl_to_q_node_disturb_peak_ps,read0_wl_to_qb_node_disturb_peak_ps,read0_average_read_current_ua,read0_peak_read_current_ua,read0_read_power_uw,read0_read_energy_fj,read0_read_success,read_type_y,read1_q_node_disturb_mv,read1_qb_node_disturb_mv,read1_high_node_drop_mv,read1_wl_to_q_node_disturb_peak_ps,read1_wl_to_qb_node_disturb_peak_ps,read1_average_read_current_ua,read1_peak_read_current_ua,read1_read_power_uw,read1_read_energy_fj,read1_read_success,write0_cell_write_delay_ps,write0_q_node_voltage_excursion_mv,write0_qb_node_voltage_excursion_mv,write0_average_write_current_ua,write0_peak_write_current_ua,write0_write_power_uw,write0_write_energy_fj,write0_write_success,write_type_x,write1_cell_write_delay_ps,write1_q_node_voltage_excursion_mv,write1_qb_node_voltage_excursion_mv,write1_average_write_current_ua,write1_peak_write_current_ua,write1_write_power_uw,write1_write_energy_fj,write1_write_success,write_type_y,worst_write_delay_ps,worst_write_power_uw,worst_write_energy_fj,hold_type_x,hold0_hold_high_node_drop_mv,hold0_hold_low_node_disturb_mv,hold0_hold_leakage_current_na,hold0_hold_power_uw,hold0_hold_energy_fj,hold0_hold_success,hold_type_y,hold1_hold_high_node_drop_mv,hold1_hold_low_node_disturb_mv,hold1_hold_leakage_current_na,hold1_hold_power_uw,hold1_hold_energy_fj,hold1_hold_success
1,1,4,1.2,27,370.99,98.88,,read_0,707.504,492.591,492.591,3036.37,557.615,0.072928,7.11528,0.0875136,0.875136,0.0,read_1,492.591,707.504,492.591,557.615,3036.37,0.072928,7.11528,0.0875136,0.875136,0.0,112.249,1199.78,1199.78,0.089643,18.9559,0.107572,1.07572,1.0,write_0,42.3068,1199.81,1199.98,0.0995136,34.7825,0.119416,1.19416,1.0,write_1,112.249,0.119416,1.19416,hold_0,15.9202,0.405348,42.8051,0.0513662,0.513662,1.0,hold_1,15.8007,0.589622,43.1302,0.0517562,0.517562,1.0
1,1,4,1.3,27,399.77,133.21,,read_0,773.508,526.516,526.516,3365.24,382.008,0.0789339,7.71135,0.102614,1.02614,0.0,read_1,526.516,773.508,526.516,382.008,3365.24,0.0789339,7.71135,0.102614,1.02614,0.0,110.685,1299.74,1299.74,0.106405,21.9743,0.138326,1.38326,1.0,write_0,40.8111,1299.77,1299.98,0.117188,40.3205,0.152344,1.52344,1.0,write_1,110.685,0.152344,1.52344,hold_0,16.6358,0.733422,50.5373,0.0656984,0.656984,1.0,hold_1,16.6951,0.575816,50.1751,0.0652277,0.652277,1.0
1,1,5,0.6,27,186.38,24.4,,read_0,230.836,34.7821,34.7821,2445.3,1245.3,0.0389651,4.10756,0.0233791,0.233791,1.0,read_1,34.7821,230.836,34.7821,1245.3,2445.3,0.0389651,4.10756,0.0233791,0.233791,1.0,128.265,599.891,599.899,0.0263179,5.91337,0.0157907,0.157907,1.0,write_0,59.5448,599.909,599.996,0.0325156,8.256910000000001,0.0195094,0.195094,1.0,write_1,128.265,0.0195094,0.195094,hold_0,20.8221,0.451692,15.4245,0.00925472,0.0925472,1.0,hold_1,20.7542,0.372968,15.4226,0.00925354,0.0925354,1.0
1,1,5,0.7,27,218.9,34.91,700.0,read_0,398.509,301.59,301.59,2679.94,2446.79,0.0481089,4.79832,0.0336763,0.336763,0.0,read_1,301.59,398.509,301.59,2446.79,2679.94,0.0481089,4.79832,0.0336763,0.336763,0.0,123.523,699.883,699.893,0.0325053,7.9972,0.0227537,0.227537,1.0,write_0,53.5354,699.903,699.9960000000001,0.0402653,11.6543,0.0281857,0.281857,1.0,write_1,123.523,0.0281857,0.281857,hold_0,18.757,0.312611,18.9593,0.0132715,0.132715,1.0,hold_1,18.6652,0.340684,19.1089,0.0133762,0.133762,1.0
1,1,5,0.8,27,250.64,51.21,,read_0,460.649,339.44,339.44,2148.49,1096.39,0.0554946,5.4984,0.0443957,0.443957,0.0,read_1,339.44,460.649,339.44,1096.39,2148.49,0.0554946,5.4984,0.0443957,0.443957,0.0,119.686,799.8710000000001,799.883,0.0400615999999999,9.62672,0.0320493,0.320493,1.0,write_0,49.3008,799.8910000000001,799.995,0.0492911,15.442,0.0394329,0.394329,1.0,write_1,119.686,0.0394329,0.394329,hold_0,17.5911,0.346847,23.2059,0.0185647,0.185647,1.0,hold_1,17.6671,0.342048,22.9553,0.0183643,0.183643,1.0
1,1,5,0.9,27,281.65,74.3,900.0,read_0,524.138,375.918,375.918,1500.46,672.531,0.0625419,6.21864,0.0562877,0.562877,0.0,read_1,375.918,524.138,375.918,672.531,1500.46,0.0625419,6.21864,0.0562877,0.562877,0.0,116.632,899.852,899.863,0.0489376,11.3327,0.0440438,0.440438,1.0,write_0,46.373000000000005,899.875,899.993,0.0600831,19.859,0.0540748,0.540748,1.0,write_1,116.632,0.0540748,0.540748,hold_0,17.3749,0.241836,28.0375,0.0252337,0.252337,1.0,hold_1,17.2766,0.299463,27.6779,0.0249101,0.249101,1.0
1,1,5,1.0,27,311.99,105.24,1000.0,read_0,588.84,411.208,411.208,603.046,489.141,0.068979,6.93252,0.068979,0.68979,0.0,read_1,411.208,588.84,411.208,489.141,603.046,0.068979,6.93252,0.068979,0.68979,0.0,113.848,999.832,999.839,0.0593854,13.338,0.0593854,0.593854,1.0,write_0,43.9463,999.856,999.989,0.0703971,24.1469,0.0703971,0.703971,1.0,write_1,113.848,0.0703971,0.703971,hold_0,17.3861,0.287611,33.2059,0.0332059,0.332059,1.0,hold_1,17.3998,0.254287,33.3292,0.0333292,0.333292,1.0
1,1,5,1.1,27,341.71,144.91,,read_0,654.625,445.416,445.416,2567.53,388.12,0.0771274,7.63716,0.0848402,0.848402,0.0,read_1,445.416,654.625,445.416,388.12,2567.53,0.0771274,7.63716,0.0848402,0.848402,0.0,111.712,1099.81,1099.82,0.071648,15.5013,0.0788128,0.7881279999999999,1.0,write_0,41.9281,1099.84,1099.99,0.082837,29.0452,0.0911207,0.911207,1.0,write_1,111.712,0.0911207,0.911207,hold_0,18.0339,0.330449,38.9265,0.0428191,0.428191,1.0,hold_1,17.9706,1.07041,39.1503,0.0430653,0.430653,1.0
1,1,5,1.2,27,370.93,190.27,1200.0,read_0,721.394,478.618,478.618,585.507,425.121,0.0848797,8.33085,0.101856,1.01856,0.0,read_1,478.618,721.394,478.618,425.121,585.507,0.0848797,8.33085,0.101856,1.01856,0.0,110.004,1199.76,1199.78,0.0864625,18.0774,0.103755,1.03755,1.0,write_0,40.1756,1199.81,1199.99,0.0964637,34.5751,0.115756,1.15756,1.0,write_1,110.004,0.115756,1.15756,hold_0,18.5703,0.428554,46.3264,0.0555916,0.555916,1.0,hold_1,18.6857,1.2557,46.0195,0.0552234,0.552234,1.0
1,1,5,1.3,27,399.7,229.31,1300.0,read_0,789.072,510.998,510.998,2721.2,359.519,0.0904758,9.02613,0.117619,1.17619,0.0,read_1,510.998,789.072,510.998,359.519,2721.2,0.0904758,9.02613,0.117619,1.17619,0.0,108.5,1299.73,1299.74,0.104292,21.133000000000003,0.13558,1.3558,1.0,write_0,38.7865,1299.77,1299.98,0.112499,40.4066,0.146248,1.46248,1.0,write_1,108.5,0.146248,1.46248,hold_0,19.606,0.501085,54.0275,0.0702358,0.702358,1.0,hold_1,19.4913,0.502244,54.1189,0.0703546,0.703546,1.0
1,2,1,0.6,27,169.38,110.59,158.27,read_0,56.1413,0.74925,0.74925,388.152,259.366,0.0168851,1.68767,0.0101311,0.101311,1.0,read_1,0.74926,56.1413,0.74926,259.366,388.152,0.0168851,1.68767,0.0101311,0.101311,1.0,170.868,599.8009999999999,599.8,0.0689656,5.34791,0.0413793,0.413793,1.0,write_0,125.068,599.808,599.996,0.0691853,5.35119,0.0415112,0.415112,1.0,write_1,170.868,0.0415112,0.415112,hold_0,8.10707,0.758956,14.3119,0.00858717,0.0858717,1.0,hold_1,8.09146,0.755672,14.2922,0.00857529,0.0857529,1.0
1,2,1,0.7,27,197.12,128.66,183.26,read_0,66.9502,0.903749,0.903749,188.59,188.59,0.019899,1.97644,0.0139293,0.139293,1.0,read_1,0.903762,66.9502,0.903762,188.59,188.59,0.019899,1.97644,0.0139293,0.139293,1.0,163.91299999999998,699.79,699.791,0.0886182,8.557360000000001,0.0620327,0.6203270000000001,1.0,write_0,106.635,699.802,699.995,0.086907,8.52313,0.0608349,0.608349,1.0,write_1,163.91299999999998,0.0620327,0.6203270000000001,hold_0,7.37391,0.739507,18.6561,0.0130593,0.130593,1.0,hold_1,7.37987,0.721628,18.6032,0.0130222,0.130222,1.0
1,2,1,0.8,27,223.62,146.2,213.31,read_0,77.6171,1.12893,1.12893,265.958,265.958,0.0229815,2.2694,0.0183852,0.183852,1.0,read_1,1.12895,77.6171,1.12895,265.958,265.958,0.0229815,2.2694,0.0183852,0.183852,1.0,159.501,799.7660000000001,799.7689999999999,0.110769,12.4549,0.0886154,0.8861540000000001,1.0,write_0,95.5078,799.7819999999999,799.995,0.1065049999999999,12.3639,0.0852037,0.852037,1.0,write_1,159.501,0.0886154,0.8861540000000001,hold_0,7.11598,0.741182,23.7848,0.0190278,0.190278,1.0,hold_1,7.11315,0.739513,23.5639,0.0188511,0.188511,1.0
1,2,1,0.9,27,249.01,163.04,238.2,read_0,88.1608,1.43905,1.43905,142.572,197.561,0.0266552,2.56196,0.0239897,0.239897,1.0,read_1,1.43907,88.1608,1.43907,197.561,142.572,0.0266552,2.56196,0.0239897,0.239897,1.0,156.421,899.737,899.737,0.135509,16.8081,0.121959,1.21959,1.0,write_0,88.0571,899.752,899.9939999999999,0.128417,16.9464,0.115575,1.15575,1.0,write_1,156.421,0.121959,1.21959,hold_0,7.12002,0.742314,29.9373,0.0269436,0.269436,1.0,hold_1,7.13603,0.744994,29.8605,0.0268745,0.268745,1.0
1,2,1,1.0,27,273.47,179.48,273.29,read_0,98.6174,1.85577,1.85577,142.815,113.594,0.0299564,2.85417,0.0299564,0.299564,1.0,read_1,1.85581,98.6174,1.85581,113.594,142.815,0.0299564,2.85417,0.0299564,0.299564,1.0,154.126,999.698,999.689,0.162689,21.9748,0.162689,1.62689,1.0,write_0,82.7423,999.713,999.987,0.152002,21.725,0.152002,1.52002,1.0,write_1,154.126,0.162689,1.62689,hold_0,7.25953,0.73426,37.2463,0.0372463,0.372463,1.0,hold_1,7.22746,0.740813,36.8313,0.0368313,0.368313,1.0
1,2,1,1.1,27,297.0,195.33,303.23,read_0,109.04,2.39589,2.39589,143.42,113.449,0.0333589,3.14752,0.0366948,0.366948,1.0,read_1,2.39593,109.04,2.39593,113.449,143.42,0.0333589,3.14752,0.0366948,0.366948,1.0,152.283,1099.65,1099.64,0.192217,27.3502,0.211439,2.11439,1.0,write_0,78.7999,1099.67,1099.98,0.177283,27.4003,0.195011,1.95011,1.0,write_1,152.283,0.211439,2.11439,hold_0,7.41071,0.756776,45.296,0.0498256,0.498256,1.0,hold_1,7.47025,0.735857,45.5045,0.050055,0.50055,1.0
1,2,1,1.2,27,319.69,210.6,338.24,read_0,119.481,3.09324,3.09324,144.054,113.401,0.0368639,3.44375,0.0442367,0.442367,1.0,read_1,3.09329,119.481,3.09329,113.401,144.054,0.0368639,3.44375,0.0442367,0.442367,1.0,150.75799999999998,1199.58,1199.57,0.224188,33.2192,0.269025,2.69025,1.0,write_0,75.7855,1199.6,1199.98,0.2047109999999999,33.2163,0.245653,2.45653,1.0,write_1,150.75799999999998,0.269025,2.69025,hold_0,7.782,0.756693,56.0611,0.0672733,0.672733,1.0,hold_1,7.77553,0.753914,55.6209,0.0667451,0.667451,1.0
1,2,1,1.3,27,341.64,225.33,373.2,read_0,129.992,3.98628,3.98628,89.9746,113.378,0.040485,3.74079,0.0526304,0.526304,1.0,read_1,3.98634,129.992,3.98634,113.378,89.9746,0.040485,3.74079,0.0526304,0.526304,1.0,149.284,1299.52,1299.49,0.2580639999999999,39.0518,0.335483,3.35483,1.0,write_0,73.3553,1299.53,1299.98,0.2343869999999999,39.2593,0.304703,3.04703,1.0,write_1,149.284,0.335483,3.35483,hold_0,8.19151,0.810169,67.3211,0.0875174,0.875174,1.0,hold_1,8.18817,0.809978,67.4643,0.0877035,0.877035,1.0
1,2,2,0.6,27,169.34,78.72,253.18,read_0,93.9238,2.02902,2.02902,283.27,283.27,0.0233956,2.31551,0.0140374,0.140374,1.0,read_1,2.02903,93.9238,2.02903,283.27,283.27,0.0233956,2.31551,0.0140374,0.140374,1.0,146.019,599.8009999999999,599.8009999999999,0.0520693,6.67289,0.0312416,0.3124159999999999,1.0,write_0,84.4216,599.811,599.997,0.0540048,6.604939999999999,0.0324029,0.324029,1.0,write_1,146.019,0.0324029,0.324029,hold_0,11.1156,0.922816,15.8039,0.00948233,0.0948233,1.0,hold_1,11.1165,0.907841,15.9561,0.00957365,0.0957365,1.0
1,2,2,0.7,27,197.09,89.51,303.23,read_0,112.818,2.77151,2.77151,248.905,1002.34,0.0273508,2.72055,0.0191455,0.191455,1.0,read_1,2.77153,112.818,2.77153,1002.34,248.905,0.0273508,2.72055,0.0191455,0.191455,1.0,141.696,699.788,699.789,0.0661889,10.4791,0.0463322,0.463322,1.0,write_0,73.6994,699.8,699.9989999999999,0.0667461,10.5184,0.0467223,0.4672229999999999,1.0,write_1,141.696,0.0467223,0.4672229999999999,hold_0,10.0807,0.943732,20.1859,0.0141301,0.141301,1.0,hold_1,10.1209,0.939727,20.1788,0.0141251,0.141251,1.0
1,2,2,0.8,27,223.58,99.29,353.18,read_0,131.771,3.86213,3.86213,649.983,183.197,0.0316455,3.1259,0.0253164,0.253164,1.0,read_1,3.86215,131.771,3.86215,183.197,649.983,0.0316455,3.1259,0.0253164,0.253164,1.0,138.026,799.7639999999999,799.77,0.0825113,14.5121,0.0660091,0.660091,1.0,write_0,67.0125,799.7769999999999,799.992,0.0816687,15.0363,0.0653349,0.653349,1.0,write_1,138.026,0.0660091,0.660091,hold_0,9.65593,0.863087,25.9376,0.0207501,0.207501,1.0,hold_1,9.66477,0.869228,25.7294,0.0205835,0.205835,1.0
1,2,2,0.9,27,248.98,108.43,408.18,read_0,150.742,5.35146,5.35146,252.541,180.282,0.0360562,3.53008,0.0324506,0.324506,1.0,read_1,5.35148,150.742,5.35148,180.282,252.541,0.0360562,3.53008,0.0324506,0.324506,1.0,135.299,899.7339999999999,899.7360000000001,0.100758,18.0505,0.0906817999999999,0.906818,1.0,write_0,62.5504,899.7510000000001,899.9910000000001,0.0983426,20.2788,0.0885083,0.885083,1.0,write_1,135.299,0.0906817999999999,0.906818,hold_0,9.5628,0.89368,32.2906,0.0290615,0.290615,1.0,hold_1,9.49433,0.909104,32.3098,0.0290788,0.290788,1.0
1,2,2,1.0,27,273.44,116.91,463.11,read_0,169.735,7.30228,7.30228,136.381,423.41,0.0406222,3.93342,0.0406222,0.406222,1.0,read_1,7.30231,169.735,7.30231,423.41,136.381,0.0406222,3.93342,0.0406222,0.406222,1.0,132.947,999.692,999.695,0.121056,21.7612,0.121056,1.21056,1.0,write_0,59.3942,999.717,999.998,0.11695,25.9182,0.11695,1.1695,1.0,write_1,132.947,0.121056,1.21056,hold_0,9.82819,0.856891,39.9312,0.0399312,0.399312,1.0,hold_1,9.73336,0.932134,39.7107,0.0397107,0.397107,1.0
1,2,2,1.1,27,296.97,124.82,523.09,read_0,188.785,9.77578,9.77578,134.821,1199.25,0.0453333,4.33653,0.0498666,0.498666,1.0,read_1,9.77582,188.785,9.77582,1199.25,134.821,0.0453333,4.33653,0.0498666,0.498666,1.0,130.582,1099.64,1099.64,0.14328,25.6389,0.157608,1.57608,1.0,write_0,57.0094,1099.67,1099.99,0.137621,32.0546,0.151383,1.51383,1.0,write_1,130.582,0.157608,1.57608,hold_0,10.0938,0.979819,48.7704,0.0536475,0.536475,1.0,hold_1,10.1141,0.842913,48.6924,0.0535616,0.535616,1.0
1,2,2,1.2,27,319.66,132.03,588.12,read_0,207.933,12.8381,12.8381,133.042,181.482,0.0502003,4.7403,0.0602403,0.602403,1.0,read_1,12.8382,207.933,12.8382,181.482,133.042,0.0502003,4.7403,0.0602403,0.602403,1.0,128.507,1199.58,1199.57,0.167621,29.7475,0.201145,2.01145,1.0,write_0,55.0081,1199.6,1199.98,0.159593,37.9498,0.191511,1.91511,1.0,write_1,128.507,0.201145,2.01145,hold_0,10.4084,1.00143,59.3766,0.0712519,0.712519,1.0,hold_1,10.4493,1.00523,59.478,0.0713736,0.713736,1.0
1,2,2,1.3,27,341.6,138.61,653.1,read_0,227.224,16.5662,16.5662,206.084,148.594,0.0549269,5.14501,0.071405,0.71405,1.0,read_1,16.5663,227.224,16.5663,148.594,206.084,0.0549269,5.14501,0.071405,0.71405,1.0,126.708,1299.5,1299.48,0.194167,33.8614,0.252417,2.52417,1.0,write_0,53.4573,1299.53,1299.98,0.183865,43.54600000000001,0.239025,2.39025,1.0,write_1,126.708,0.252417,2.52417,hold_0,10.9781,1.03751,71.5303,0.0929894,0.929894,1.0,hold_1,10.9804,1.03794,71.3953,0.0928138,0.928138,1.0
1,2,3,0.6,27,169.3,55.77,303.14,read_0,122.558,4.33156,4.33156,552.987,4105.73,0.0294517,2.93768,0.017671,0.17671,1.0,read_1,4.33157,122.558,4.33157,4105.73,552.987,0.0294517,2.93768,0.017671,0.17671,1.0,138.208,599.797,599.8,0.0452792,7.14676,0.0271675,0.271675,1.0,write_0,72.7326,599.807,599.998,0.0486386,7.51107,0.0291830999999999,0.291831,1.0,write_1,138.208,0.0291830999999999,0.291831,hold_0,14.2234,1.00616,17.3535,0.0104121,0.104121,1.0,hold_1,14.2259,1.00023,17.5584,0.010535,0.10535,1.0
1,2,3,0.7,27,197.05,60.68,363.16,read_0,148.248,6.4396,6.4396,496.285,3227.36,0.0348482,3.45147,0.0243937,0.243937,1.0,read_1,6.43962,148.248,6.43962,3227.36,496.285,0.0348482,3.45147,0.0243937,0.243937,1.0,133.592,699.785,699.789,0.0571809,9.87733,0.0400265999999999,0.400266,1.0,write_0,64.1774,699.799,699.998,0.0612079,11.8118,0.0428455,0.428455,1.0,write_1,133.592,0.0428455,0.428455,hold_0,12.8747,1.09896,22.0094,0.0154066,0.154066,1.0,hold_1,12.9515,0.716604,22.1414,0.015499,0.15499,1.0
1,2,3,0.8,27,223.55,64.17,423.02,read_0,174.574,9.54316,9.54316,236.989,1733.04,0.0398603,3.965,0.0318882,0.318882,1.0,read_1,9.54318,174.574,9.54318,1733.04,236.989,0.0398603,3.965,0.0318882,0.318882,1.0,130.002,799.762,799.7669999999999,0.0708472,12.465,0.0566778,0.566778,1.0,write_0,58.9567,799.7769999999999,799.998,0.0740898999999999,16.7666,0.0592719,0.592719,1.0,write_1,130.002,0.0592719,0.592719,hold_0,12.2413,0.887046,27.9416,0.0223533,0.223533,1.0,hold_1,12.2441,0.893988,27.9958,0.0223966,0.223966,1.0
1,2,3,0.9,27,248.94,66.4,493.06,read_0,201.467,13.7646,13.7646,388.367,4649.51,0.0458526,4.47632,0.0412673,0.412673,1.0,read_1,13.7646,201.467,13.7646,4649.51,388.367,0.0458526,4.47632,0.0412673,0.412673,1.0,126.857,899.73,899.7389999999999,0.0863937,15.2361,0.0777543,0.777543,1.0,write_0,55.2968,899.7489999999999,899.99,0.089313,20.9378,0.0803817,0.803817,1.0,write_1,126.857,0.0803817,0.803817,hold_0,12.0209,1.00652,34.7114,0.0312402,0.312402,1.0,hold_1,12.1507,1.11112,34.4072,0.0309665,0.309665,1.0
1,2,3,1.0,27,273.41,67.61,562.96,read_0,228.913,19.2006,19.2006,400.372,257.845,0.051593,4.9859,0.051593,0.51593,1.0,read_1,19.2007,228.913,19.2007,257.845,400.372,0.051593,4.9859,0.051593,0.51593,1.0,124.153,999.688,999.697,0.103998,18.273,0.103998,1.03998,1.0,write_0,52.5908,999.711,999.988,0.106599,26.1308,0.106599,1.06599,1.0,write_1,124.153,0.106599,1.06599,hold_0,12.1483,1.10556,42.5683,0.0425683,0.425683,1.0,hold_1,12.1003,1.11462,42.4823,0.0424823,0.424823,1.0
1,2,3,1.1,27,296.94,67.64,643.04,read_0,256.942,25.9488,25.9488,400.693,255.85,0.0574884,5.49537,0.0632373,0.632373,1.0,read_1,25.9488,256.942,25.9488,255.85,400.693,0.0574884,5.49537,0.0632373,0.632373,1.0,121.732,1099.64,1099.65,0.123317,21.3852,0.135649,1.35649,1.0,write_0,50.4756,1099.67,1099.99,0.1254299999999999,31.4624,0.137972,1.37972,1.0,write_1,121.732,0.137972,1.37972,hold_0,12.5432,1.1581,52.0377,0.0572415,0.572415,1.0,hold_1,12.737,1.06678,51.4576,0.0566033,0.566033,1.0
1,2,3,1.2,27,319.62,66.69,723.02,read_0,285.61,34.1449,34.1449,398.114,253.184,0.0635408,6.00511,0.0762489,0.762489,1.0,read_1,34.1449,285.61,34.1449,253.184,398.114,0.0635408,6.00511,0.0762489,0.762489,1.0,119.531,1199.57,1199.58,0.144819,24.8839,0.173783,1.73783,1.0,write_0,48.7371,1199.6,1199.98,0.146317,36.7029,0.1755799999999999,1.7558,1.0,write_1,119.531,0.1755799999999999,1.7558,hold_0,13.2441,1.07163,62.6027,0.0751232,0.751232,1.0,hold_1,13.1571,1.20219,62.419,0.0749028,0.749028,1.0
1,2,3,1.3,27,341.56,64.68,802.93,read_0,315.008,43.9799,43.9799,422.732,264.606,0.0697692,6.516,0.0907,0.907,1.0,read_1,43.98,315.008,43.98,264.606,422.732,0.0697692,6.516,0.0907,0.907,1.0,117.619,1299.51,1299.46,0.168717,28.5245,0.219332,2.19332,1.0,write_0,47.2394,1299.53,1299.98,0.169262,42.1669,0.220041,2.20041,1.0,write_1,117.619,0.220041,2.20041,hold_0,13.7975,1.2617,75.4607,0.0980989,0.980989,1.0,hold_1,13.8499,1.26159,75.3734,0.0979854,0.979854,1.0
1,2,4,0.6,27,169.26,38.18,,read_0,146.067,8.01223,8.01223,751.455,2751.46,0.0349069,3.55281,0.0209441,0.209441,1.0,read_1,8.01224,146.067,8.01224,2751.46,751.455,0.0349069,3.55281,0.0209441,0.209441,1.0,133.664,599.797,599.806,0.0409985999999999,6.668130000000001,0.0245991,0.245991,1.0,write_0,66.8219,599.81,600.001,0.0458485,8.37455,0.0275091,0.275091,1.0,write_1,133.664,0.0275091,0.275091,hold_0,17.3196,0.851987,19.0223,0.0114134,0.114134,1.0,hold_1,17.3492,1.03434,18.8877,0.0113326,0.113326,1.0
1,2,4,0.7,27,197.01,38.68,,read_0,178.051,12.6507,12.6507,350.552,3611.47,0.0412245,4.17276,0.0288571,0.288571,1.0,read_1,12.6507,178.051,12.6507,3611.47,350.552,0.0412245,4.17276,0.0288571,0.288571,1.0,128.96,699.7819999999999,699.789,0.0517244,9.04947,0.0362071,0.362071,1.0,write_0,59.381,699.802,699.9939999999999,0.0574511,12.3536,0.0402158,0.402158,1.0,write_1,128.96,0.0402158,0.402158,hold_0,15.715,0.824025,23.8173,0.0166721,0.166721,1.0,hold_1,15.7778,0.815829,24.1047,0.0168733,0.168733,1.0
1,2,4,0.8,27,223.51,37.16,,read_0,211.725,19.6143,19.6143,339.145,2830.84,0.0476506,4.79147,0.0381205,0.381205,1.0,read_1,19.6143,211.725,19.6143,2830.84,339.145,0.0476506,4.79147,0.0381205,0.381205,1.0,125.182,799.7589999999999,799.7669999999999,0.0640523,11.264,0.0512418,0.512418,1.0,write_0,54.7363,799.778,799.9939999999999,0.069912,16.2617,0.0559295999999999,0.559296,1.0,write_1,125.182,0.0559295999999999,0.559296,hold_0,14.8938,1.25229,29.9493,0.0239594,0.239594,1.0,hold_1,14.9145,1.25822,29.8196,0.0238556,0.238556,1.0
1,2,4,0.9,27,248.91,34.04,557.92,read_0,247.184,29.3338,29.3338,323.814,3602.43,0.0541355,5.40674,0.048722,0.48722,1.0,read_1,29.3338,247.184,29.3338,3602.43,323.814,0.0541355,5.40674,0.048722,0.48722,1.0,121.893,899.7289999999999,899.742,0.0780395,13.6282,0.0702356,0.7023560000000001,1.0,write_0,51.4962,899.748,899.9910000000001,0.0845151,20.933000000000003,0.0760636,0.760636,1.0,write_1,121.893,0.0760636,0.760636,hold_0,14.5487,1.12828,37.0855,0.033377,0.33377,1.0,hold_1,14.5053,1.26834,37.3274,0.0335946,0.335946,1.0
1,2,4,1.0,27,273.37,29.36,1000.0,read_0,284.649,42.3662,42.3662,1561.31,462.21,0.0607317,6.01928,0.0607317,0.607317,1.0,read_1,42.3662,284.649,42.3662,462.21,1561.31,0.0607317,6.01928,0.0607317,0.607317,1.0,119.081,999.69,999.687,0.0942485,16.3021,0.0942485,0.942485,1.0,write_0,48.7959,999.715,999.992,0.101083,25.657,0.101083,1.01083,1.0,write_1,119.081,0.101083,1.01083,hold_0,14.7812,1.27112,45.3682,0.0453682,0.453682,1.0,hold_1,14.7181,1.18613,45.1593,0.0451593,0.451593,1.0
1,2,4,1.1,27,296.9,33.36,742.88,read_0,324.554,59.6434,59.6434,3889.87,429.379,0.0674282,6.6309,0.074171,0.74171,1.0,read_1,59.6434,324.554,59.6434,429.379,3889.87,0.0674282,6.6309,0.074171,0.74171,1.0,116.662,1099.63,1099.64,0.1124039999999999,19.0729,0.123645,1.23645,1.0,write_0,46.8579,1099.66,1099.99,0.119281,31.0134,0.131209,1.31209,1.0,write_1,116.662,0.131209,1.31209,hold_0,15.3195,1.27493,54.9884,0.0604873,0.604873,1.0,hold_1,15.0194,1.31508,54.9987,0.0604986,0.604986,1.0
1,2,4,1.2,27,319.59,43.47,,read_0,367.773,83.0592,83.0592,548.911,4105.02,0.0741373,7.24343,0.0889648,0.889648,1.0,read_1,83.0592,367.773,83.0592,4105.02,548.911,0.0741373,7.24343,0.0889648,0.889648,1.0,114.588,1199.57,1199.57,0.133215,22.1527,0.159857,1.59857,1.0,write_0,45.0256,1199.61,1199.98,0.1395809999999999,36.4359,0.167498,1.67498,1.0,write_1,114.588,0.167498,1.67498,hold_0,15.7458,1.37613,66.3485,0.0796182,0.796182,1.0,hold_1,15.8254,1.35839,66.2478,0.0794974,0.794974,1.0
1,2,4,1.3,27,341.53,55.45,,read_0,416.783,118.108,118.108,3633.85,833.85,0.0824822,7.85655,0.107227,1.07227,1.0,read_1,118.108,416.783,118.108,833.85,3633.85,0.0824822,7.85655,0.107227,1.07227,1.0,112.755,1299.49,1299.49,0.156631,25.6401,0.20362,2.0362,1.0,write_0,43.6291,1299.53,1299.98,0.161635,42.2504,0.210125,2.10125,1.0,write_1,112.755,0.210125,2.10125,hold_0,16.6286,1.44421,79.2981,0.103088,1.03088,1.0,hold_1,16.6274,1.44441,79.409,0.103232,1.03232,1.0
1,2,5,0.6,27,169.21,24.41,600.0,read_0,166.366,13.549,13.549,984.575,984.575,0.0406126,4.16202,0.0243675,0.243675,1.0,read_1,13.549,166.366,13.549,984.575,984.575,0.0406126,4.16202,0.0243675,0.243675,1.0,130.648,599.793,599.805,0.0381732,6.370830000000001,0.0229039,0.229039,1.0,write_0,63.1369,599.813,600.001,0.0440384,8.80638,0.0264230999999999,0.264231,1.0,write_1,130.648,0.0264230999999999,0.264231,hold_0,20.3633,0.898904,20.4218,0.0122531,0.122531,1.0,hold_1,20.4899,0.931925,20.3552,0.0122131,0.122131,1.0
